transaction_id,customer_id,time_id,transaction_amount,channel,payment_type
2601,358,331,3435.0,In-store,PayPal
2602,114,284,3558.38,Online,Bank Transfer
2603,251,61,455.38,In-store,PayPal
2604,488,26,1353.99,Online,Bank Transfer
2605,2,123,1262.64,In-store,Bank Transfer
2606,205,30,3015.49,Mobile app,PayPal
2607,111,276,2458.02,Mobile app,Bank Transfer
2608,46,305,496.33,Online,PayPal
2609,83,41,3216.46,In-store,PayPal
2610,52,217,544.72,Online,Bank Transfer
2611,397,99,251.22,Mobile app,Bank Transfer
2612,166,27,5995.86,Mobile app,Bank Transfer
2613,274,156,696.16,In-store,PayPal
2614,449,136,931.49,Online,Cash
2615,480,171,1256.0,Online,PayPal
2616,292,9,1888.16,Online,Credit Card
2617,197,92,1212.23,Mobile app,Credit Card
2618,110,203,4194.91,Online,Credit Card
2619,253,322,3563.37,Online,PayPal
2620,195,163,1262.34,In-store,PayPal
2621,378,326,3303.46,Online,Cash
2622,402,48,4563.51,In-store,Cash
2623,57,29,1266.25,Online,Bank Transfer
2624,422,267,520.41,Mobile app,PayPal
2625,170,82,303.22,Online,Credit Card
2626,146,95,326.54,Mobile app,Cash
2627,106,268,4965.64,Online,Credit Card
2628,311,357,862.68,In-store,Cash
2629,318,95,1958.98,In-store,Cash
2630,38,315,1216.91,Online,PayPal
2631,306,186,2251.55,In-store,Credit Card
2632,119,152,2341.17,Mobile app,Credit Card
2633,68,336,2200.28,Mobile app,PayPal
2634,139,327,2933.01,Mobile app,PayPal
2635,267,127,1517.09,Online,Credit Card
2636,483,330,904.48,In-store,PayPal
2637,91,319,1994.46,In-store,Cash
2638,386,98,3494.33,Online,Cash
2639,239,198,3457.72,In-store,Cash
2640,39,82,2455.83,Online,PayPal
2641,229,227,314.0,In-store,Bank Transfer
2642,286,247,3194.93,Mobile app,PayPal
2643,72,73,2564.17,In-store,PayPal
2644,307,180,102.96,In-store,Credit Card
2645,141,53,2404.09,Mobile app,Bank Transfer
2646,438,149,2770.84,Online,PayPal
2647,47,188,2157.17,Mobile app,Bank Transfer
2648,28,233,4122.76,Online,PayPal
2649,452,167,2257.44,In-store,Cash
2650,247,321,3420.0,Mobile app,PayPal
2651,255,264,2651.47,In-store,Cash
2652,382,248,3983.48,Online,Cash
2653,412,337,925.32,Mobile app,Cash
2654,146,251,2302.98,Online,Bank Transfer
2655,94,42,4114.2,Online,PayPal
2656,210,85,848.06,In-store,Credit Card
2657,356,36,1778.0,Online,Credit Card
2658,107,340,2097.92,Mobile app,PayPal
2659,187,358,3002.04,Mobile app,Credit Card
2660,407,203,60.62,Online,Cash
2661,96,153,2924.75,Mobile app,Cash
2662,251,321,734.76,In-store,Bank Transfer
2663,55,25,281.2,In-store,PayPal
2664,495,80,1232.8,Mobile app,PayPal
2665,331,301,3054.72,In-store,Bank Transfer
2666,109,343,1517.7,Mobile app,Bank Transfer
2667,356,314,1687.11,Mobile app,Bank Transfer
2668,113,314,3518.3,Mobile app,Bank Transfer
2669,182,193,3508.96,Mobile app,Bank Transfer
2670,288,72,1794.35,Mobile app,Credit Card
2671,64,35,4858.32,Mobile app,Cash
2672,249,176,3631.06,In-store,Bank Transfer
2673,491,307,4159.36,Mobile app,Credit Card
2674,196,325,2936.44,In-store,Cash
2675,270,320,2691.95,Mobile app,Credit Card
2676,279,200,3969.95,In-store,Bank Transfer
2677,323,194,2757.31,Online,Credit Card
2678,228,145,839.0,In-store,PayPal
2679,165,2,5440.02,Online,Bank Transfer
2680,165,362,1910.55,In-store,Bank Transfer
2681,320,82,2149.0,Mobile app,Bank Transfer
2682,195,172,4425.2,Mobile app,PayPal
2683,122,149,3431.63,Online,PayPal
2684,223,248,4130.28,In-store,Cash
2685,107,353,3169.02,Mobile app,Credit Card
2686,253,70,3056.89,Online,Bank Transfer
2687,359,185,1329.51,In-store,Credit Card
2688,465,59,1237.69,In-store,Bank Transfer
2689,9,281,3909.4,Online,PayPal
2690,112,279,2473.84,In-store,PayPal
2691,34,355,1107.49,In-store,Bank Transfer
2692,83,305,1104.77,Online,Cash
2693,118,26,351.5,In-store,PayPal
2694,367,281,2307.33,Mobile app,PayPal
2695,122,173,1272.26,In-store,Cash
2696,10,344,2647.68,In-store,Cash
2697,251,357,3674.88,Online,PayPal
2698,394,324,2409.05,Mobile app,PayPal
2699,163,16,1446.44,In-store,Cash
2700,421,354,295.45,In-store,Cash
2701,442,192,2224.55,Mobile app,Bank Transfer
2702,347,324,343.52,In-store,PayPal
2703,346,67,3221.8,Online,Bank Transfer
2704,248,107,1421.91,In-store,Cash
2705,492,311,2140.71,In-store,Credit Card
2706,120,75,4129.47,Online,Credit Card
2707,178,123,3241.06,Mobile app,PayPal
2708,386,156,1138.45,In-store,Bank Transfer
2709,354,328,4906.48,Mobile app,Credit Card
2710,422,294,3194.87,In-store,Cash
2711,224,103,2137.43,Online,Bank Transfer
2712,420,28,3132.45,Online,Bank Transfer
2713,157,103,4456.53,Online,Bank Transfer
2714,426,248,1312.43,Mobile app,PayPal
2715,417,42,1339.54,Online,Bank Transfer
2716,182,105,4729.25,Mobile app,PayPal
2717,368,225,544.54,In-store,Cash
2718,148,79,140.02,Mobile app,PayPal
2719,391,45,1379.1,In-store,Credit Card
2720,424,277,5483.22,Mobile app,Cash
2721,277,87,3325.29,In-store,Credit Card
2722,162,249,1994.25,In-store,PayPal
2723,137,125,2600.61,Online,Credit Card
2724,337,180,585.34,Mobile app,Bank Transfer
2725,29,94,1460.12,In-store,PayPal
2726,118,64,4053.59,Online,Credit Card
2727,30,36,2865.74,Mobile app,Cash
2728,473,166,12.12,Online,Cash
2729,471,336,3653.51,Online,Cash
2730,151,339,5083.66,Online,Credit Card
2731,274,311,1362.21,Mobile app,Bank Transfer
2732,70,290,1814.87,Mobile app,Bank Transfer
2733,443,75,110.31,Online,Cash
2734,35,6,2607.48,Mobile app,Credit Card
2735,421,269,869.4,Mobile app,Credit Card
2736,497,120,6733.96,Mobile app,Cash
2737,89,311,2539.2,In-store,Credit Card
2738,253,164,1642.45,Online,Cash
2739,3,258,1195.72,Online,Bank Transfer
2740,336,26,4710.6,Online,Credit Card
2741,69,161,2452.36,In-store,Credit Card
2742,484,141,2932.43,In-store,Cash
2743,231,67,2274.05,In-store,PayPal
2744,2,267,2983.49,Mobile app,Cash
2745,252,167,4297.59,In-store,Cash
2746,26,212,1960.33,Mobile app,Cash
2747,108,104,4307.68,In-store,PayPal
2748,206,27,920.4,Mobile app,PayPal
2749,179,278,183.85,In-store,PayPal
2750,79,36,1723.26,Online,Credit Card
2751,492,218,3697.84,Mobile app,PayPal
2752,488,338,4552.91,Online,Bank Transfer
2753,204,117,6288.01,In-store,Bank Transfer
2754,299,205,6431.08,Online,Credit Card
2755,150,273,1784.5,Mobile app,Bank Transfer
2756,254,242,3004.3,In-store,Bank Transfer
2757,436,198,1924.34,Mobile app,Credit Card
2758,352,254,5077.74,Mobile app,Credit Card
2759,44,30,1683.12,In-store,Cash
2760,414,67,1791.74,Mobile app,PayPal
2761,457,211,2681.56,Mobile app,Credit Card
2762,48,202,518.95,Online,Credit Card
2763,121,130,1676.98,In-store,Credit Card
2764,226,51,1879.68,Online,Cash
2765,283,242,148.48,In-store,Bank Transfer
2766,226,168,360.34,Online,PayPal
2767,349,333,2866.55,Mobile app,Credit Card
2768,156,22,436.56,In-store,PayPal
2769,417,88,5517.0,Online,PayPal
2770,66,277,155.76,In-store,Bank Transfer
2771,371,3,3689.89,Mobile app,Credit Card
2772,380,165,2059.55,Mobile app,Cash
2773,231,303,2812.7,Online,Bank Transfer
2774,101,6,198.63,Online,Cash
2775,470,191,983.3,Mobile app,PayPal
2776,144,160,643.56,Mobile app,PayPal
2777,446,34,5050.49,In-store,PayPal
2778,243,314,1505.1,Online,PayPal
2779,392,252,2769.77,In-store,Cash
2780,187,207,4084.99,In-store,Bank Transfer
2781,95,58,3185.77,Online,Credit Card
2782,437,165,1726.66,Mobile app,Cash
2783,387,117,3453.24,Online,Bank Transfer
2784,4,283,14.14,In-store,Cash
2785,141,255,850.44,Mobile app,PayPal
2786,122,323,3911.21,Online,PayPal
2787,336,217,956.0,Mobile app,Credit Card
2788,433,324,2945.37,Online,Credit Card
2789,114,170,875.86,Mobile app,Credit Card
2790,146,49,1974.45,Online,Bank Transfer
2791,228,277,1081.2,In-store,Credit Card
2792,72,65,1738.8,In-store,Bank Transfer
2793,388,202,2679.72,Mobile app,Cash
2794,314,312,2977.04,Mobile app,Credit Card
2795,46,157,2234.39,Online,Bank Transfer
2796,169,227,3118.96,Mobile app,Bank Transfer
2797,358,85,1718.82,In-store,Credit Card
2798,221,224,1323.56,Online,Credit Card
2799,462,23,296.96,In-store,PayPal
2800,417,67,1914.67,Online,Credit Card
2801,303,215,520.05,Online,PayPal
2802,146,59,5518.09,In-store,Cash
2803,429,109,1331.48,In-store,PayPal
2804,291,62,3296.18,Online,Cash
2805,124,75,1466.82,Online,Cash
2806,348,350,2040.91,Online,Bank Transfer
2807,278,306,315.01,Mobile app,PayPal
2808,349,53,2310.24,Mobile app,PayPal
2809,4,271,4238.56,Online,Bank Transfer
2810,62,109,4226.72,Mobile app,Bank Transfer
2811,207,259,780.65,Mobile app,Cash
2812,348,326,4442.87,Online,PayPal
2813,447,149,2618.04,Mobile app,PayPal
2814,311,59,1077.7,Online,PayPal
2815,476,348,3509.67,Mobile app,Cash
2816,296,93,3338.17,Online,Credit Card
2817,62,296,140.76,Mobile app,Credit Card
2818,67,184,156.13,Online,Credit Card
2819,407,306,2171.84,Mobile app,PayPal
2820,318,9,3477.65,Mobile app,PayPal
2821,319,156,2181.5,In-store,Bank Transfer
2822,92,92,2953.24,In-store,Credit Card
2823,391,124,750.08,In-store,PayPal
2824,356,150,1556.18,In-store,PayPal
2825,136,311,5699.65,In-store,Bank Transfer
2826,240,197,1144.22,Online,Credit Card
2827,71,140,203.14,In-store,Bank Transfer
2828,325,127,1980.01,Mobile app,Bank Transfer
2829,363,73,709.68,Online,Bank Transfer
2830,450,364,3095.96,Online,Bank Transfer
2831,232,235,2103.9,Mobile app,Cash
2832,326,192,4333.75,In-store,Cash
2833,136,259,6119.27,In-store,Cash
2834,120,107,491.6,Mobile app,Credit Card
2835,90,32,3630.09,In-store,Cash
2836,421,136,3901.31,In-store,Bank Transfer
2837,393,145,731.1,In-store,Cash
2838,233,273,5278.53,Mobile app,Cash
2839,317,240,4015.42,In-store,Cash
2840,157,348,895.77,Online,Credit Card
2841,400,329,3272.94,Mobile app,Cash
2842,202,88,667.1,Mobile app,Cash
2843,323,298,2525.63,Online,Bank Transfer
2844,303,296,1140.42,Mobile app,Bank Transfer
2845,42,218,3135.1,In-store,PayPal
2846,5,117,2365.52,Mobile app,Bank Transfer
2847,186,271,272.08,Online,Bank Transfer
2848,161,246,4562.4,In-store,Cash
2849,54,295,2042.48,In-store,Credit Card
2850,101,19,4576.94,Mobile app,Credit Card
2851,272,184,5215.58,Online,PayPal
2852,393,97,2850.9,In-store,Cash
2853,75,256,541.97,Online,Cash
2854,151,276,823.35,Online,Bank Transfer
2855,365,139,5957.06,Mobile app,Credit Card
2856,398,213,1057.32,Online,Credit Card
2857,165,59,3664.08,Online,Bank Transfer
2858,462,292,1125.96,In-store,Bank Transfer
2859,479,178,5413.82,Mobile app,Cash
2860,463,253,281.2,In-store,Bank Transfer
2861,180,3,2898.7,Mobile app,Bank Transfer
2862,351,356,5490.11,In-store,Credit Card
2863,34,195,1566.93,In-store,Cash
2864,56,60,3415.82,In-store,Credit Card
2865,57,166,1816.46,Online,Bank Transfer
2866,329,284,3724.23,Mobile app,Cash
2867,348,31,2427.51,Online,Bank Transfer
2868,360,299,4413.82,In-store,Credit Card
2869,69,328,5473.24,Mobile app,PayPal
2870,213,97,3746.11,Mobile app,PayPal
2871,261,333,1099.34,In-store,Credit Card
2872,262,270,692.68,Online,PayPal
2873,232,132,5398.52,Mobile app,PayPal
2874,97,339,2526.89,In-store,Bank Transfer
2875,112,247,328.77,Mobile app,PayPal
2876,122,93,1264.61,In-store,Credit Card
2877,55,22,2477.52,In-store,PayPal
2878,77,57,1122.74,Mobile app,PayPal
2879,388,325,1848.56,Online,PayPal
2880,414,339,2162.57,Online,Bank Transfer
2881,165,344,993.6,Online,PayPal
2882,486,8,3940.34,Mobile app,Cash
2883,234,54,2160.91,In-store,Cash
2884,229,211,2371.48,Online,Bank Transfer
2885,347,150,2637.07,Online,PayPal
2886,262,194,4283.29,In-store,Credit Card
2887,99,291,578.7,In-store,Credit Card
2888,72,318,5491.33,Mobile app,Cash
2889,7,225,2249.7,Online,Bank Transfer
2890,334,106,369.18,In-store,Bank Transfer
2891,151,261,3003.0,In-store,Bank Transfer
2892,492,116,4079.78,Online,PayPal
2893,500,286,798.18,In-store,Cash
2894,169,142,2313.53,Online,PayPal
2895,355,195,3796.02,Online,Credit Card
2896,167,229,2566.27,Mobile app,Bank Transfer
2897,76,331,3847.06,Mobile app,PayPal
2898,316,200,3010.11,Online,Cash
2899,340,103,995.5,In-store,Cash
2900,93,344,2914.89,Online,Cash
2901,377,234,436.88,In-store,Credit Card
2902,310,183,2802.6,Online,Bank Transfer
2903,138,116,442.02,Online,Bank Transfer
2904,131,187,2790.92,In-store,PayPal
2905,317,171,6250.54,In-store,Cash
2906,419,119,1741.04,Mobile app,PayPal
2907,291,364,811.28,In-store,Bank Transfer
2908,356,70,2481.8,Online,Bank Transfer
2909,149,101,4054.07,Online,Credit Card
2910,232,329,3254.36,In-store,Bank Transfer
2911,317,354,3881.26,Mobile app,PayPal
2912,24,266,2116.53,Online,Cash
2913,99,77,418.94,In-store,PayPal
2914,62,318,1778.66,Online,Bank Transfer
2915,326,174,4537.41,Online,Bank Transfer
2916,130,116,3398.05,Online,Cash
2917,60,125,3575.6,In-store,Cash
2918,495,168,4143.71,Mobile app,PayPal
2919,447,30,2825.07,Online,Cash
2920,166,272,2461.48,Mobile app,PayPal
2921,121,22,129.66,Mobile app,Bank Transfer
2922,40,217,368.53,In-store,Cash
2923,295,160,1901.94,Online,PayPal
2924,451,169,1517.09,Mobile app,Bank Transfer
2925,97,53,2669.85,Mobile app,Credit Card
2926,386,86,3549.55,Online,Cash
2927,170,323,284.41,Online,Credit Card
2928,132,181,4323.9,In-store,Credit Card
2929,175,16,1104.58,In-store,Credit Card
2930,469,346,2155.07,Mobile app,Credit Card
2931,473,13,1887.24,Mobile app,Bank Transfer
2932,279,356,3100.97,Mobile app,Cash
2933,188,122,551.72,In-store,PayPal
2934,263,308,4324.81,In-store,Bank Transfer
2935,111,336,373.24,Online,Credit Card
2936,331,60,6368.04,Online,PayPal
2937,463,7,694.83,Mobile app,Bank Transfer
2938,359,232,2784.95,In-store,Bank Transfer
2939,22,93,614.24,In-store,Cash
2940,465,21,2693.45,In-store,Cash
2941,18,8,1978.34,Mobile app,Cash
2942,272,251,544.54,In-store,PayPal
2943,11,22,552.58,In-store,Cash
2944,188,44,4304.96,Online,Credit Card
2945,180,66,1962.8,Mobile app,PayPal
2946,354,68,195.84,In-store,PayPal
2947,59,313,436.88,In-store,Credit Card
2948,181,319,503.38,In-store,Cash
2949,473,196,312.04,In-store,Credit Card
2950,117,119,1945.62,Online,Cash
2951,362,313,4077.11,Mobile app,Cash
2952,312,105,5277.21,In-store,PayPal
2953,412,187,4080.59,In-store,Credit Card
2954,188,157,1042.91,Online,Bank Transfer
2955,476,266,4527.28,Mobile app,Credit Card
2956,401,148,2154.31,Mobile app,Credit Card
2957,272,37,4857.48,In-store,PayPal
2958,4,270,3348.52,Online,Credit Card
2959,139,302,3761.87,In-store,PayPal
2960,397,73,1357.45,Online,Bank Transfer
2961,377,46,2742.53,Online,Bank Transfer
2962,80,182,1890.25,Online,Cash
2963,215,283,2514.65,In-store,Bank Transfer
2964,78,228,2692.16,Online,Credit Card
2965,211,33,1661.48,Mobile app,PayPal
2966,226,60,1702.26,Online,Cash
2967,34,49,2290.05,Online,Bank Transfer
2968,439,343,2833.26,Online,Cash
2969,269,210,664.68,Mobile app,Credit Card
2970,173,276,4823.17,Mobile app,Credit Card
2971,46,84,4212.16,In-store,PayPal
2972,102,352,2436.31,Online,Credit Card
2973,267,8,824.52,In-store,PayPal
2974,22,204,1136.25,Mobile app,Bank Transfer
2975,309,20,2369.38,In-store,Credit Card
2976,28,260,1231.2,Mobile app,Cash
2977,373,215,3823.07,Mobile app,Credit Card
2978,485,158,319.05,In-store,Credit Card
2979,63,316,5297.35,In-store,PayPal
2980,191,29,2187.46,Mobile app,Bank Transfer
2981,14,270,886.24,In-store,Cash
2982,351,167,3708.04,Online,Cash
2983,102,225,1836.87,Online,Cash
2984,314,357,2965.96,Online,Bank Transfer
2985,276,338,3793.23,In-store,Bank Transfer
2986,345,13,1281.23,In-store,PayPal
2987,297,137,3050.21,Mobile app,Cash
2988,105,311,1912.86,Mobile app,Credit Card
2989,261,234,5542.57,Mobile app,Cash
2990,262,46,5501.41,Online,PayPal
2991,311,358,3808.75,Mobile app,Credit Card
2992,410,41,1871.81,Online,Cash
2993,336,241,1439.61,Online,Credit Card
2994,135,252,944.39,In-store,PayPal
2995,384,273,2710.67,In-store,Credit Card
2996,347,335,2611.07,In-store,Cash
2997,291,134,165.18,Mobile app,PayPal
2998,232,249,3993.06,In-store,Cash
2999,120,90,730.75,Online,PayPal
3000,305,28,1227.1,Online,PayPal
