transaction_id,customer_id,product_sku,product_name,category,brand,price,date,quantity
190,157,P005,Matte Lipstick,makeup,Brand D,25,2024-03-07,1
191,337,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-03-24,1
191,337,P007,Body Lotion,body,Brand E,30,2024-03-24,1
191,337,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-03-24,1
191,337,P003,Hydrating Face Serum,skincare,Brand C,55,2024-03-24,1
192,262,P006,Lip Gloss,makeup,Brand D,22,2024-02-03,1
192,262,P008,Shower Gel,body,Brand E,18,2024-02-03,1
192,262,P004,Daily Moisturizer,skincare,Brand C,45,2024-02-03,1
193,445,P007,Body Lotion,body,Brand E,30,2024-02-29,1
194,430,P007,Body Lotion,body,Brand E,30,2024-03-04,1
195,428,P005,Matte Lipstick,makeup,Brand D,25,2024-03-18,1
196,455,P003,Hydrating Face Serum,skincare,Brand C,55,2024-03-03,1
197,214,P006,Lip Gloss,makeup,Brand D,22,2024-03-04,1
197,214,P007,Body Lotion,body,Brand E,30,2024-03-04,1
198,338,P008,Shower Gel,body,Brand E,18,2024-02-10,1
198,338,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-02-10,1
199,392,P005,Matte Lipstick,makeup,Brand D,25,2024-03-19,1
199,392,P008,Shower Gel,body,Brand E,18,2024-03-19,1
199,392,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-03-19,1
200,80,P006,Lip Gloss,makeup,Brand D,22,2024-01-02,1
200,80,P003,Hydrating Face Serum,skincare,Brand C,55,2024-01-02,1
201,225,P007,Body Lotion,body,Brand E,30,2024-03-06,1
202,166,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-02-18,1
202,166,P004,Daily Moisturizer,skincare,Brand C,45,2024-02-18,1
203,360,P004,Daily Moisturizer,skincare,Brand C,45,2024-02-01,1
203,360,P007,Body Lotion,body,Brand E,30,2024-02-01,1
204,41,P005,Matte Lipstick,makeup,Brand D,25,2024-01-07,1
204,41,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-01-07,1
204,41,P003,Hydrating Face Serum,skincare,Brand C,55,2024-01-07,1
205,459,P005,Matte Lipstick,makeup,Brand D,25,2024-02-10,1
205,459,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-02-10,1
205,459,P008,Shower Gel,body,Brand E,18,2024-02-10,1
206,188,P007,Body Lotion,body,Brand E,30,2024-02-14,1
206,188,P005,Matte Lipstick,makeup,Brand D,25,2024-02-14,1
206,188,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-02-14,1
207,243,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-02-22,1
208,183,P008,Shower Gel,body,Brand E,18,2024-02-25,1
209,361,P005,Matte Lipstick,makeup,Brand D,25,2024-03-03,1
209,361,P007,Body Lotion,body,Brand E,30,2024-03-03,1
210,207,P008,Shower Gel,body,Brand E,18,2024-01-24,1
211,404,P003,Hydrating Face Serum,skincare,Brand C,55,2024-02-20,1
211,404,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-02-20,1
212,96,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-02-05,1
212,96,P007,Body Lotion,body,Brand E,30,2024-02-05,1
213,262,P006,Lip Gloss,makeup,Brand D,22,2024-01-18,1
213,262,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-01-18,1
214,40,P007,Body Lotion,body,Brand E,30,2024-02-11,1
214,40,P008,Shower Gel,body,Brand E,18,2024-02-11,1
214,40,P006,Lip Gloss,makeup,Brand D,22,2024-02-11,1
215,428,P004,Daily Moisturizer,skincare,Brand C,45,2024-03-02,1
216,316,P008,Shower Gel,body,Brand E,18,2024-01-17,1
216,316,P005,Matte Lipstick,makeup,Brand D,25,2024-01-17,1
217,379,P007,Body Lotion,body,Brand E,30,2024-02-09,1
218,460,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-03-20,1
219,458,P008,Shower Gel,body,Brand E,18,2024-01-01,1
219,458,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-01-01,1
220,313,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-03-16,1
221,165,P005,Matte Lipstick,makeup,Brand D,25,2024-03-18,1
221,165,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-03-18,1
221,165,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-03-18,1
222,130,P006,Lip Gloss,makeup,Brand D,22,2024-03-10,1
223,485,P006,Lip Gloss,makeup,Brand D,22,2024-02-22,1
223,485,P008,Shower Gel,body,Brand E,18,2024-02-22,1
223,485,P004,Daily Moisturizer,skincare,Brand C,45,2024-02-22,1
223,485,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-02-22,1
224,242,P004,Daily Moisturizer,skincare,Brand C,45,2024-02-08,1
224,242,P008,Shower Gel,body,Brand E,18,2024-02-08,1
224,242,P005,Matte Lipstick,makeup,Brand D,25,2024-02-08,1
224,242,P007,Body Lotion,body,Brand E,30,2024-02-08,1
225,223,P005,Matte Lipstick,makeup,Brand D,25,2024-02-21,1
226,336,P008,Shower Gel,body,Brand E,18,2024-01-29,1
226,336,P006,Lip Gloss,makeup,Brand D,22,2024-01-29,1
226,336,P003,Hydrating Face Serum,skincare,Brand C,55,2024-01-29,1
226,336,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-01-29,1
227,352,P005,Matte Lipstick,makeup,Brand D,25,2024-02-12,1
228,458,P005,Matte Lipstick,makeup,Brand D,25,2024-03-29,1
229,302,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-03-30,1
229,302,P007,Body Lotion,body,Brand E,30,2024-03-30,1
229,302,P008,Shower Gel,body,Brand E,18,2024-03-30,1
229,302,P004,Daily Moisturizer,skincare,Brand C,45,2024-03-30,1
230,446,P003,Hydrating Face Serum,skincare,Brand C,55,2024-01-13,1
230,446,P008,Shower Gel,body,Brand E,18,2024-01-13,1
231,73,P006,Lip Gloss,makeup,Brand D,22,2024-01-04,1
232,102,P007,Body Lotion,body,Brand E,30,2024-03-15,1
232,102,P006,Lip Gloss,makeup,Brand D,22,2024-03-15,1
233,129,P004,Daily Moisturizer,skincare,Brand C,45,2024-03-11,1
234,143,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-02-13,1
234,143,P003,Hydrating Face Serum,skincare,Brand C,55,2024-02-13,1
235,102,P008,Shower Gel,body,Brand E,18,2024-01-03,1
236,85,P003,Hydrating Face Serum,skincare,Brand C,55,2024-01-25,1
236,85,P007,Body Lotion,body,Brand E,30,2024-01-25,1
236,85,P005,Matte Lipstick,makeup,Brand D,25,2024-01-25,1
237,12,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-03-27,1
238,326,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-03-20,1
238,326,P008,Shower Gel,body,Brand E,18,2024-03-20,1
238,326,P006,Lip Gloss,makeup,Brand D,22,2024-03-20,1
239,303,P008,Shower Gel,body,Brand E,18,2024-01-21,1
240,141,P003,Hydrating Face Serum,skincare,Brand C,55,2024-01-27,1
241,157,P006,Lip Gloss,makeup,Brand D,22,2024-01-04,1
241,157,P008,Shower Gel,body,Brand E,18,2024-01-04,1
241,157,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-01-04,1
242,90,P005,Matte Lipstick,makeup,Brand D,25,2024-03-11,1
243,447,P003,Hydrating Face Serum,skincare,Brand C,55,2024-02-23,1
244,385,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-01-21,1
245,214,P003,Hydrating Face Serum,skincare,Brand C,55,2024-03-12,1
245,214,P005,Matte Lipstick,makeup,Brand D,25,2024-03-12,1
246,152,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-02-29,1
247,167,P006,Lip Gloss,makeup,Brand D,22,2024-03-09,1
247,167,P005,Matte Lipstick,makeup,Brand D,25,2024-03-09,1
248,175,P008,Shower Gel,body,Brand E,18,2024-02-06,1
249,143,P004,Daily Moisturizer,skincare,Brand C,45,2024-02-26,1
250,254,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-02-08,1
251,425,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-02-11,1
251,425,P005,Matte Lipstick,makeup,Brand D,25,2024-02-11,1
252,288,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-01-08,1
253,353,P006,Lip Gloss,makeup,Brand D,22,2024-01-05,1
254,428,P008,Shower Gel,body,Brand E,18,2024-01-03,1
255,342,P008,Shower Gel,body,Brand E,18,2024-01-30,1
255,342,P005,Matte Lipstick,makeup,Brand D,25,2024-01-30,1
256,116,P007,Body Lotion,body,Brand E,30,2024-02-16,1
257,311,P005,Matte Lipstick,makeup,Brand D,25,2024-01-30,1
257,311,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-01-30,1
258,237,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-01-30,1
259,149,P008,Shower Gel,body,Brand E,18,2024-01-14,1
260,292,P003,Hydrating Face Serum,skincare,Brand C,55,2024-03-13,1
261,449,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-02-04,1
262,406,P008,Shower Gel,body,Brand E,18,2024-02-11,1
262,406,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-02-11,1
263,166,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-01-14,1
263,166,P007,Body Lotion,body,Brand E,30,2024-01-14,1
263,166,P005,Matte Lipstick,makeup,Brand D,25,2024-01-14,1
264,73,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-01-20,1
265,466,P003,Hydrating Face Serum,skincare,Brand C,55,2024-01-14,1
265,466,P004,Daily Moisturizer,skincare,Brand C,45,2024-01-14,1
266,321,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-01-06,1
266,321,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-01-06,1
267,25,P007,Body Lotion,body,Brand E,30,2024-02-14,1
267,25,P006,Lip Gloss,makeup,Brand D,22,2024-02-14,1
268,444,P003,Hydrating Face Serum,skincare,Brand C,55,2024-03-03,1
268,444,P006,Lip Gloss,makeup,Brand D,22,2024-03-03,1
268,444,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-03-03,1
269,390,P007,Body Lotion,body,Brand E,30,2024-01-05,1
270,467,P004,Daily Moisturizer,skincare,Brand C,45,2024-02-25,1
271,463,P004,Daily Moisturizer,skincare,Brand C,45,2024-01-07,1
271,463,P006,Lip Gloss,makeup,Brand D,22,2024-01-07,1
271,463,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-01-07,1
271,463,P007,Body Lotion,body,Brand E,30,2024-01-07,1
272,80,P006,Lip Gloss,makeup,Brand D,22,2024-02-21,1
272,80,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-02-21,1
273,221,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-01-07,1
273,221,P007,Body Lotion,body,Brand E,30,2024-01-07,1
274,155,P003,Hydrating Face Serum,skincare,Brand C,55,2024-02-24,1
274,155,P004,Daily Moisturizer,skincare,Brand C,45,2024-02-24,1
275,386,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-02-08,1
276,389,P003,Hydrating Face Serum,skincare,Brand C,55,2024-02-14,1
277,160,P006,Lip Gloss,makeup,Brand D,22,2024-02-24,1
277,160,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-02-24,1
278,117,P005,Matte Lipstick,makeup,Brand D,25,2024-02-21,1
278,117,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-02-21,1
279,413,P003,Hydrating Face Serum,skincare,Brand C,55,2024-01-09,1
279,413,P007,Body Lotion,body,Brand E,30,2024-01-09,1
280,425,P006,Lip Gloss,makeup,Brand D,22,2024-02-29,1
280,425,P003,Hydrating Face Serum,skincare,Brand C,55,2024-02-29,1
281,232,P004,Daily Moisturizer,skincare,Brand C,45,2024-01-17,1
281,232,P005,Matte Lipstick,makeup,Brand D,25,2024-01-17,1
282,444,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-01-08,1
282,444,P006,Lip Gloss,makeup,Brand D,22,2024-01-08,1
283,333,P006,Lip Gloss,makeup,Brand D,22,2024-01-17,1
284,133,P007,Body Lotion,body,Brand E,30,2024-01-07,1
284,133,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-01-07,1
285,499,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-01-08,1
286,320,P003,Hydrating Face Serum,skincare,Brand C,55,2024-02-19,1
286,320,P008,Shower Gel,body,Brand E,18,2024-02-19,1
287,451,P003,Hydrating Face Serum,skincare,Brand C,55,2024-03-02,1
288,255,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-01-13,1
288,255,P008,Shower Gel,body,Brand E,18,2024-01-13,1
288,255,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-01-13,1
288,255,P006,Lip Gloss,makeup,Brand D,22,2024-01-13,1
289,181,P007,Body Lotion,body,Brand E,30,2024-02-09,1
289,181,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-02-09,1
289,181,P005,Matte Lipstick,makeup,Brand D,25,2024-02-09,1
289,181,P006,Lip Gloss,makeup,Brand D,22,2024-02-09,1
290,402,P007,Body Lotion,body,Brand E,30,2024-01-22,1
291,500,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-02-01,1
292,222,P003,Hydrating Face Serum,skincare,Brand C,55,2024-01-21,1
292,222,P005,Matte Lipstick,makeup,Brand D,25,2024-01-21,1
292,222,P007,Body Lotion,body,Brand E,30,2024-01-21,1
293,126,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-03-29,1
293,126,P005,Matte Lipstick,makeup,Brand D,25,2024-03-29,1
293,126,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-03-29,1
294,22,P004,Daily Moisturizer,skincare,Brand C,45,2024-01-27,1
294,22,P006,Lip Gloss,makeup,Brand D,22,2024-01-27,1
295,50,P006,Lip Gloss,makeup,Brand D,22,2024-03-01,1
296,353,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-01-25,1
296,353,P004,Daily Moisturizer,skincare,Brand C,45,2024-01-25,1
297,128,P006,Lip Gloss,makeup,Brand D,22,2024-03-05,1
297,128,P003,Hydrating Face Serum,skincare,Brand C,55,2024-03-05,1
298,388,P005,Matte Lipstick,makeup,Brand D,25,2024-02-15,1
299,231,P006,Lip Gloss,makeup,Brand D,22,2024-03-30,1
299,231,P003,Hydrating Face Serum,skincare,Brand C,55,2024-03-30,1
300,314,P004,Daily Moisturizer,skincare,Brand C,45,2024-01-20,1
301,75,P004,Daily Moisturizer,skincare,Brand C,45,2024-01-04,1
301,75,P005,Matte Lipstick,makeup,Brand D,25,2024-01-04,1
301,75,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-01-04,1
302,20,P007,Body Lotion,body,Brand E,30,2024-01-21,1
302,20,P004,Daily Moisturizer,skincare,Brand C,45,2024-01-21,1
302,20,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-01-21,1
303,202,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-03-11,1
303,202,P003,Hydrating Face Serum,skincare,Brand C,55,2024-03-11,1
304,4,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-02-03,1
304,4,P008,Shower Gel,body,Brand E,18,2024-02-03,1
305,158,P006,Lip Gloss,makeup,Brand D,22,2024-03-23,1
305,158,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-03-23,1
305,158,P005,Matte Lipstick,makeup,Brand D,25,2024-03-23,1
306,406,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-02-14,1
306,406,P007,Body Lotion,body,Brand E,30,2024-02-14,1
307,228,P005,Matte Lipstick,makeup,Brand D,25,2024-02-16,1
308,459,P004,Daily Moisturizer,skincare,Brand C,45,2024-01-15,1
308,459,P007,Body Lotion,body,Brand E,30,2024-01-15,1
308,459,P003,Hydrating Face Serum,skincare,Brand C,55,2024-01-15,1
309,198,P005,Matte Lipstick,makeup,Brand D,25,2024-03-01,1
309,198,P007,Body Lotion,body,Brand E,30,2024-03-01,1
309,198,P006,Lip Gloss,makeup,Brand D,22,2024-03-01,1
309,198,P008,Shower Gel,body,Brand E,18,2024-03-01,1
310,138,P004,Daily Moisturizer,skincare,Brand C,45,2024-02-20,1
311,245,P005,Matte Lipstick,makeup,Brand D,25,2024-02-06,1
312,468,P003,Hydrating Face Serum,skincare,Brand C,55,2024-02-08,1
312,468,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-02-08,1
312,468,P007,Body Lotion,body,Brand E,30,2024-02-08,1
313,498,P005,Matte Lipstick,makeup,Brand D,25,2024-02-29,1
313,498,P003,Hydrating Face Serum,skincare,Brand C,55,2024-02-29,1
313,498,P006,Lip Gloss,makeup,Brand D,22,2024-02-29,1
313,498,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-02-29,1
314,57,P007,Body Lotion,body,Brand E,30,2024-03-26,1
314,57,P003,Hydrating Face Serum,skincare,Brand C,55,2024-03-26,1
314,57,P006,Lip Gloss,makeup,Brand D,22,2024-03-26,1
315,220,P003,Hydrating Face Serum,skincare,Brand C,55,2024-03-29,1
316,205,P008,Shower Gel,body,Brand E,18,2024-02-26,1
317,21,P008,Shower Gel,body,Brand E,18,2024-03-28,1
317,21,P005,Matte Lipstick,makeup,Brand D,25,2024-03-28,1
318,143,P003,Hydrating Face Serum,skincare,Brand C,55,2024-02-06,1
318,143,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-02-06,1
318,143,P006,Lip Gloss,makeup,Brand D,22,2024-02-06,1
319,314,P006,Lip Gloss,makeup,Brand D,22,2024-03-29,1
319,314,P007,Body Lotion,body,Brand E,30,2024-03-29,1
319,314,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-03-29,1
319,314,P004,Daily Moisturizer,skincare,Brand C,45,2024-03-29,1
320,341,P003,Hydrating Face Serum,skincare,Brand C,55,2024-03-11,1
320,341,P004,Daily Moisturizer,skincare,Brand C,45,2024-03-11,1
321,86,P003,Hydrating Face Serum,skincare,Brand C,55,2024-02-10,1
321,86,P008,Shower Gel,body,Brand E,18,2024-02-10,1
322,423,P003,Hydrating Face Serum,skincare,Brand C,55,2024-01-05,1
322,423,P004,Daily Moisturizer,skincare,Brand C,45,2024-01-05,1
322,423,P005,Matte Lipstick,makeup,Brand D,25,2024-01-05,1
323,2,P005,Matte Lipstick,makeup,Brand D,25,2024-02-08,1
323,2,P008,Shower Gel,body,Brand E,18,2024-02-08,1
324,86,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-03-03,1
325,49,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-03-26,1
326,143,P003,Hydrating Face Serum,skincare,Brand C,55,2024-02-09,1
327,58,P003,Hydrating Face Serum,skincare,Brand C,55,2024-03-12,1
327,58,P005,Matte Lipstick,makeup,Brand D,25,2024-03-12,1
327,58,P006,Lip Gloss,makeup,Brand D,22,2024-03-12,1
328,44,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-02-19,1
328,44,P005,Matte Lipstick,makeup,Brand D,25,2024-02-19,1
329,427,P007,Body Lotion,body,Brand E,30,2024-03-25,1
329,427,P005,Matte Lipstick,makeup,Brand D,25,2024-03-25,1
329,427,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-03-25,1
330,72,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-01-02,1
330,72,P003,Hydrating Face Serum,skincare,Brand C,55,2024-01-02,1
330,72,P004,Daily Moisturizer,skincare,Brand C,45,2024-01-02,1
331,263,P004,Daily Moisturizer,skincare,Brand C,45,2024-01-01,1
331,263,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-01-01,1
332,8,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-01-19,1
332,8,P007,Body Lotion,body,Brand E,30,2024-01-19,1
332,8,P006,Lip Gloss,makeup,Brand D,22,2024-01-19,1
333,32,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-01-30,1
334,269,P007,Body Lotion,body,Brand E,30,2024-01-25,1
335,131,P003,Hydrating Face Serum,skincare,Brand C,55,2024-03-01,1
335,131,P008,Shower Gel,body,Brand E,18,2024-03-01,1
336,476,P007,Body Lotion,body,Brand E,30,2024-03-06,1
336,476,P005,Matte Lipstick,makeup,Brand D,25,2024-03-06,1
336,476,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-03-06,1
337,431,P008,Shower Gel,body,Brand E,18,2024-01-21,1
337,431,P007,Body Lotion,body,Brand E,30,2024-01-21,1
338,156,P008,Shower Gel,body,Brand E,18,2024-02-20,1
338,156,P007,Body Lotion,body,Brand E,30,2024-02-20,1
338,156,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-02-20,1
339,431,P004,Daily Moisturizer,skincare,Brand C,45,2024-01-15,1
340,347,P007,Body Lotion,body,Brand E,30,2024-03-10,1
340,347,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-03-10,1
341,201,P005,Matte Lipstick,makeup,Brand D,25,2024-02-07,1
341,201,P006,Lip Gloss,makeup,Brand D,22,2024-02-07,1
342,143,P007,Body Lotion,body,Brand E,30,2024-03-16,1
343,401,P007,Body Lotion,body,Brand E,30,2024-01-23,1
343,401,P006,Lip Gloss,makeup,Brand D,22,2024-01-23,1
343,401,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-01-23,1
344,443,P003,Hydrating Face Serum,skincare,Brand C,55,2024-01-19,1
345,30,P005,Matte Lipstick,makeup,Brand D,25,2024-03-27,1
345,30,P008,Shower Gel,body,Brand E,18,2024-03-27,1
345,30,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-03-27,1
346,150,P004,Daily Moisturizer,skincare,Brand C,45,2024-01-28,1
346,150,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-01-28,1
346,150,P005,Matte Lipstick,makeup,Brand D,25,2024-01-28,1
347,468,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-01-19,1
347,468,P008,Shower Gel,body,Brand E,18,2024-01-19,1
347,468,P005,Matte Lipstick,makeup,Brand D,25,2024-01-19,1
347,468,P004,Daily Moisturizer,skincare,Brand C,45,2024-01-19,1
348,431,P003,Hydrating Face Serum,skincare,Brand C,55,2024-01-09,1
348,431,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-01-09,1
349,320,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-02-28,1
349,320,P008,Shower Gel,body,Brand E,18,2024-02-28,1
350,334,P007,Body Lotion,body,Brand E,30,2024-03-26,1
350,334,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-03-26,1
350,334,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-03-26,1
351,425,P006,Lip Gloss,makeup,Brand D,22,2024-02-04,1
351,425,P003,Hydrating Face Serum,skincare,Brand C,55,2024-02-04,1
351,425,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-02-04,1
351,425,P004,Daily Moisturizer,skincare,Brand C,45,2024-02-04,1
352,267,P008,Shower Gel,body,Brand E,18,2024-02-13,1
352,267,P003,Hydrating Face Serum,skincare,Brand C,55,2024-02-13,1
352,267,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-02-13,1
352,267,P004,Daily Moisturizer,skincare,Brand C,45,2024-02-13,1
353,417,P007,Body Lotion,body,Brand E,30,2024-03-28,1
353,417,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-03-28,1
353,417,P006,Lip Gloss,makeup,Brand D,22,2024-03-28,1
354,480,P008,Shower Gel,body,Brand E,18,2024-01-19,1
354,480,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-01-19,1
355,26,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-01-04,1
356,311,P005,Matte Lipstick,makeup,Brand D,25,2024-03-06,1
356,311,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-03-06,1
357,472,P004,Daily Moisturizer,skincare,Brand C,45,2024-01-12,1
357,472,P003,Hydrating Face Serum,skincare,Brand C,55,2024-01-12,1
358,262,P005,Matte Lipstick,makeup,Brand D,25,2024-02-09,1
359,142,P003,Hydrating Face Serum,skincare,Brand C,55,2024-02-15,1
359,142,P007,Body Lotion,body,Brand E,30,2024-02-15,1
360,369,P006,Lip Gloss,makeup,Brand D,22,2024-02-18,1
361,192,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-02-10,1
361,192,P008,Shower Gel,body,Brand E,18,2024-02-10,1
362,17,P006,Lip Gloss,makeup,Brand D,22,2024-01-19,1
363,395,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-01-12,1
364,445,P008,Shower Gel,body,Brand E,18,2024-02-15,1
365,343,P006,Lip Gloss,makeup,Brand D,22,2024-03-08,1
365,343,P003,Hydrating Face Serum,skincare,Brand C,55,2024-03-08,1
365,343,P005,Matte Lipstick,makeup,Brand D,25,2024-03-08,1
366,478,P007,Body Lotion,body,Brand E,30,2024-03-16,1
366,478,P008,Shower Gel,body,Brand E,18,2024-03-16,1
366,478,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-03-16,1
367,378,P004,Daily Moisturizer,skincare,Brand C,45,2024-02-20,1
368,331,P004,Daily Moisturizer,skincare,Brand C,45,2024-01-03,1
368,331,P007,Body Lotion,body,Brand E,30,2024-01-03,1
369,84,P001,Rose Essence Perfume,fragrance,Brand A,80,2024-01-02,1
369,84,P006,Lip Gloss,makeup,Brand D,22,2024-01-02,1
370,81,P002,Vanilla Dream Perfume,fragrance,Brand B,70,2024-03-30,1
370,81,P008,Shower Gel,body,Brand E,18,2024-03-30,1
371,357,P003,Hydrating Face Serum,skincare,Brand C,55,2024-01-18,1
372,420,P008,Shower Gel,body,Brand E,18,2024-03-07,1
372,420,P003,Hydrating Face Serum,skincare,Brand C,55,2024-03-07,1
373,195,P004,Daily Moisturizer,skincare,Brand C,45,2024-02-02,1
373,195,P005,Matte Lipstick,makeup,Brand D,25,2024-02-02,1
